riddle_id,ques&ans
183,"Category: Bird Riddles</br>Question: If there are fifteen crows on a fence and the farmer shoots a third of them, how many crows are left?</br>Answer: None. The rest of the crows flew away when they heard the gunshot.</br>Difficulty: Medium"
184,"Category: Bird Riddles</br>Question: Forward and forward I go, never looking back. My limit no one knows, more of me do they lack. Like a river, I do flow, and as an eagle, I fly. Now can you guess, what am I?</br>Answer: Time. I am time!</br>Difficulty: Hard"
185,"Category: Bird Riddles</br>Question: Even if they are starving, natives living in the Arctic will never eat a penguin's egg. Why not?</br>Answer: Penguins only live in Antarctica.</br>Difficulty: Hard"
186,"Category: Bird Riddles</br>Question: If there is a Yellow house on Bluebird Lane, a Green house on Orange Street, a Pink house on Kitten Road, a Black house on Whitehorse Pike and a Purple house on Firebird hill, where is the White house?</br>Answer: Washington, D.C.</br>Difficulty: Medium"
187,Category: Bird Riddles</br>Question: What bird can be heard at mealtimes?</br>Answer: A swallow.</br>Difficulty: Medium
188,Category: Bird Riddles</br>Question: There are ten birds sitting on a fence. You shoot one. How many are left?</br>Answer: None are left. All the others are scared away because of the gunshot.</br>Difficulty: Easy
189,Category: Bird Riddles</br>Question: What did the scientist get when he crossed a chicken and a cow?</br>Answer: Roost beef.</br>Difficulty: Hard
190,Category: Bird Riddles</br>Question: What do you get if you cross a hen with a guitar?</br>Answer: A chicken that plucks itself.</br>Difficulty: Easy
191,Category: Bird Riddles</br>Question: What do you call a sticky crow?</br>Answer: Vel-Crow (Velcro).</br>Difficulty: Medium
192,"Category: Bird Riddles</br>Question: Inside napper, bird chaser, quick stoker, small animal killer, fish eater. What is it?</br>Answer: A cat.</br>Difficulty: Hard"
193,Category: Bird Riddles</br>Question: What do you call a chicken with bad sunburn?</br>Answer: Fried Chicken.</br>Difficulty: Easy
194,Category: Bird Riddles</br>Question: Where do penguins keep their money?</br>Answer: In a snow bank!</br>Difficulty: Medium
195,Category: Bird Riddles</br>Question: What happened when the rubber duckie fell into the bathtub?</br>Answer: It quacked up.</br>Difficulty: Hard
196,Category: Bird Riddles</br>Question: What do you call a crate of ducks?</br>Answer: A box of quakers!</br>Difficulty: Easy
197,Category: Bird Riddles</br>Question: How does a penguin build houses?</br>Answer: Igloos it together.</br>Difficulty: Hard
198,"Category: Bird Riddles</br>Question: White bird, featherless, flyin' out o' paradise, flyin' over sea and land, dyin' in my hand. What is it?</br>Answer: A snowflake!</br>Difficulty: Medium"
199,"Category: Bird Riddles</br>Question: Why did the chicken cross the road twice, and jump in the mud?</br>Answer: He was a dirty double-crosser.</br>Difficulty: Easy"
200,Category: Bird Riddles</br>Question: What do you call a tavern of blackbirds?</br>Answer: A crowbar.</br>Difficulty: Easy
201,Category: Bird Riddles</br>Question: What bird is very rude?</br>Answer: Mocking bird.</br>Difficulty: Medium
202,Category: Bird Riddles</br>Question: What kind of bird writes?</br>Answer: A pen-guin.</br>Difficulty: Hard
203,Category: Bird Riddles</br>Question: I can't see yet I know you're there. I'm not a cow but I'm leather. I'm a rare find but follow paths. I can fly but I'm not a bird. What am I?</br>Answer: A bat.</br>Difficulty: Medium
204,"Category: Bird Riddles</br>Question: I make the leaves green, I make the dirt brown, I make the bluebirds blue, I make all of your dreams come true. What am I?</br>Answer: A box of crayons.</br>Difficulty: Easy"
205,Category: Bird Riddles</br>Question: Why do birds fly south?</br>Answer: Because it's too far to walk.</br>Difficulty: Hard
206,"Category: Bird Riddles</br>Question: A mouse, a squirrel, a duck, a chicken, and an elephant are sitting on the side of the road. Someone offers them a lift, but one prefers to stay. Who preferred to stay?</br>Answer: The Elephant Stayed. If you didn't know, elephants are scared of mice.</br>Difficulty: Medium"
207,Category: Bird Riddles</br>Question: Why did the sheriff arrest the chicken?</br>Answer: It used fowl language</br>Difficulty: Medium
208,"Category: Bird Riddles</br>Question: A duck arrives near a lake. He sees a sign where it is written ""No swimming allowed."", but the duck jumps into the water. Why?</br>Answer: Because ducks can't read.</br>Difficulty: Easy"
209,Category: Bird Riddles</br>Question: Why was the chicken forbidden from sending e-mails?</br>Answer: Because he kept using fowl language.</br>Difficulty: Medium
210,"Category: Bird Riddles</br>Question: They can trickle down, They can tickle too. Or make you sneeze, Or comfort you. Their rustling sound, you've rarely heard, Unless you're a pillow or a bird! What are they?</br>Answer: They are feathers.</br>Difficulty: Hard"
211,Category: Bird Riddles</br>Question: Why did Mama Duck scold her goslings?</br>Answer: For eating quackers in bed.</br>Difficulty: Easy
212,Category: Bird Riddles</br>Question: How do chickens like to dance?</br>Answer: Chick to chick</br>Difficulty: Easy
213,Category: Bird Riddles</br>Question: Under no circumstances compute the number of your barnyard fowl previous to their incubation. What is the proverb?</br>Answer: Do not count your chickens before they hatch.</br>Difficulty: Hard
214,"Category: Bird Riddles</br>Question: I have a house with no doors no windows, nothing. If I want to get out I break the wall. Who am I?</br>Answer: Chicken as if it wants to come out breaks the wall.</br>Difficulty: Medium"
215,Category: Bird Riddles</br>Question: What time does a duck get up?</br>Answer: At the quack of dawn.</br>Difficulty: Easy
216,Category: Bird Riddles</br>Question: A feathered Biped in the terminal part of the arm equals in value a pair of feathered bipeds in densely branched shrubbery. What is the proverb?</br>Answer: A bird in the hand is worth two in the bush.</br>Difficulty: Easy
217,Category: Bird Riddles</br>Question: Why did the duck get fired from his Easter job?</br>Answer: He kept quacking the eggs.</br>Difficulty: Easy
218,"Category: Bird Riddles</br>Question: This thing all things devours: Birds, beasts, trees, flowers; Gnaws iron, bites steel; Grinds hard stones to meal; Slays king, ruins town, And beats high mountain down. What am I?</br>Answer: Time!</br>Difficulty: Hard"
219,Category: Bird Riddles</br>Question: What do you call two birds that are in love?</br>Answer: Tweet-hearts</br>Difficulty: Easy
220,Category: Bird Riddles</br>Question: What do you get when you cross a parrot with a centipede?</br>Answer: A walkie-talkie.</br>Difficulty: Easy
221,Category: Bird Riddles</br>Question: Why did the eagle not fly over the sea?</br>Answer: Because if it flew over the sea it will be a seagull.</br>Difficulty: Medium
222,Category: Bird Riddles</br>Question: Birds of a feather flock together. What is the contradictory proverb?</br>Answer: Opposites attract.</br>Difficulty: Hard
223,"Category: Bird Riddles</br>Question: How did the chicken manage to pay for, 'A de Luxe' roost?</br>Answer: By Higher Perchase.</br>Difficulty: Hard"
224,Category: Bird Riddles</br>Question: Why was the Easter egg hiding?</br>Answer: It was a little chicken!</br>Difficulty: Easy
225,Category: Bird Riddles</br>Question: Why are the rates at the bird hotel so much higher than other 4-star hotels?</br>Answer: Toucan stay for one!</br>Difficulty: Easy
226,Category: Bird Riddles</br>Question: What does a chicken say instead of good?</br>Answer: EGGcelent</br>Difficulty: Easy
227,"Category: Bird Riddles</br>Question: Twenty-seven ducks are going to the pond. Five of them got lost, thirteen of them are staying home, and nine of them are at the pond. Where are the rest of them?</br>Answer: There aren't any anywhere else.</br>Difficulty: Easy"
228,"Category: Bird Riddles</br>Question: A fast-food restaurant sells chicken in orders of 6,9 and 20. What's the largest number of pieces of chicken you cannot order from the restaurant?</br>Answer: 43 is the last number that doesn't fall into these categories.</br>Difficulty: Hard"
229,"Category: Bird Riddles</br>Question: Can one bird change a light bulb?</br>Answer: No, but toucan!</br>Difficulty: Easy"
230,"Category: Bird Riddles</br>Question: Why does a chicken coop have two doors?</br>Answer: Because, if it had four it would be a sedan.</br>Difficulty: Hard"
231,"Category: Bird Riddles</br>Question: What did the parrot say on the 4th of July?</br>Answer: ""Poly wants a firecracker!""</br>Difficulty: Easy"
232,Category: Bird Riddles</br>Question: What does the cow say when he agrees with the duck?</br>Answer: The feeling is mootual.</br>Difficulty: Medium
233,"Category: Bird Riddles</br>Question: What animal would you get crossed a duck, a beaver, and an otter?</br>Answer: A platypus.</br>Difficulty: Easy"
234,Category: Bird Riddles</br>Question: What kind of can never needs a can-opener?</br>Answer: A toucan!</br>Difficulty: Easy
235,Category: Bird Riddles</br>Question: Why did the woolly mammoth cross the road?</br>Answer: Because there were no chickens in the ice age!</br>Difficulty: Easy
236,"Category: Bird Riddles</br>Question: There are 10 birds on a branch, a man shot 5 of them. How many were left?</br>Answer: Zero, because when birds see someone coming or hear something they fly away.</br>Difficulty: Hard"
237,"Category: Bird Riddles</br>Question: NASA was considering sending canaries into space to study them under zero gravity. The project was scrapped when someone realized that in spite of having sufficient water supplies, they could die of dehydration within a few hours. Why?</br>Answer: Birds, unlike humans, need gravity to swallow. Humans can swallow even while hanging upside down.</br>Difficulty: Easy"
238,"Category: Bird Riddles</br>Question: What are the freedom of birds and the pen of old men?</br>Answer: Feathers. Feathers make up a bird's wings, giving it flight or freedom. Quill pens were used by men in older times.</br>Difficulty: Hard"
239,Category: Bird Riddles</br>Question: What do you get when you cross Santa Claus and a duck?</br>Answer: A Christmas quacker.</br>Difficulty: Hard
240,Category: Bird Riddles</br>Question: Why don't chickens play baseball?</br>Answer: Because they hit fowl balls.</br>Difficulty: Hard
241,Category: Bird Riddles</br>Question: Why did the chicken cross the playground?</br>Answer: To get to the other slide!</br>Difficulty: Easy
242,Category: Bird Riddles</br>Question: In what place did the rooster crow when all the world heard him?</br>Answer: In Noah's Ark.</br>Difficulty: Medium
243,Category: Bird Riddles</br>Question: A bird has a head 9cm long. The tail is equal to the size of the head plus half of the size of the body. The body is the size of the head plus the tail. How long is the bird?</br>Answer: 72cm. Th head is 9cm. The tail is 18 + 9= 27cm. The body is 9 + 18 + 9= 36cm. 9 + 27 + 36= 72cm.</br>Difficulty: Hard
244,"Category: Bird Riddles</br>Question: A large truck is crossing a bridge 1 mile long. The bridge can only hold 14000 lbs, which is the exact weight of the truck. The truck makes it halfway across the bridge and stops. A bird lands on the truck. Does the bridge collapse?</br>Answer: No, it does not collapse. Because it has driven a half-mile - you would subtract the gas used from the total weight of the truck.</br>Difficulty: Medium"
245,Category: Bird Riddles</br>Question: What kind of can never needs a can-opener?</br>Answer: A pelican!</br>Difficulty: Medium
246,"Category: Bird Riddles</br>Question: A great banquet was prepared for a Roman emperor and his courtiers. 22 Dormice, 40 Larks' Tongues, 30 Flamingos, and 40 Roast Parrots were served. How many portions of Boiled Ostrich were served?</br>Answer: 42. Each vowel is worth 2 and each consonant 4, so Dormice gives 22, etc.</br>Difficulty: Hard"
